Zamora;Hiniesta (La);3;2;16;15
Zamora;Palacios de Sanabria;28;37;1;3
Albacete;Robledo;25;16;16;0
Valladolid;Torrelobatón;3;42;9;18
León;Carrocera;24;55;8;15
Huelva;Campofrío;35;50;28;12
Palencia;Herrera de Pisuerga;122;233;57;101
Badajoz;San Pedro de Mérida;55;25;28;31
Valladolid;Sardón de Duero;21;37;17;11
Zamora;Villar del Buey;76;3;28;12
Alicante/Alacant;Benferri;35;68;35;43
Segovia;Sanchonuño;25;25;5;28
Almería;Uleila del Campo;9;86;10;19
Jaén;Fuerte del Rey;72;61;25;30
Jaén;Cárcheles;15;119;63;59
Badajoz;Montemolín;2;100;33;54
Toledo;Escalonilla;138;91;9;55
Guadalajara;Cifuentes;138;167;88;1
Valencia/València;Chella;4;13;124;7
Lleida;Vielha e Mijaran;356;143;174;155
Segovia;Cantalejo;45;179;155;91
Jaén;Beas de Segura;426;344;378;304
Barcelona;Vilanova de Sau;2;3;8;17
Burgos;Merindad de Cuesta-Urria;8;33;29;21
Burgos;Tardajos;21;31;11;6
Valladolid;Pedraja de Portillo (La);44;43;38;51
Zamora;Monfarracinos;26;3;15;25
Alicante/Alacant;Murla;17;34;5;19
Salamanca;Pelabravo;76;47;35;22
Burgos;Milagros;8;30;24;4
Cáceres;Cadalso;14;53;9;28
Girona;Massanes;47;13;0;2
Guadalajara;Mandayona;19;27;21;12
León;Gordaliza del Pino;17;4;4;1
Madrid;Valdemanco;20;12;20;18
Toledo;San Martín de Montalbán;48;51;15;19
Valencia/València;Estivella;98;20;52;29
Valencia/València;Sot de Chera;27;9;8;13
Cuenca;Cañada Juncosa;20;13;4;3
Valencia/València;Fuenterrobles;49;51;35;2
Zamora;Cubo de Tierra del Vino (El);45;17;11;22
Cáceres;Villamiel;1;42;19;30
Málaga;Macharaviaya;7;32;18;13
Toledo;Maqueda;30;41;22;6
Álava;Berantevilla;3;21;7;4
Valladolid;Valoria la Buena;44;61;9;7
Alicante/Alacant;Sella;27;45;12;14
Ávila;Cuevas del Valle;60;8;3;27
Palencia;Bustillo de la Vega;3;2;12;15
Salamanca;Peñaparda;8;19;8;22
Burgos;Caleruega;6;10;4;2
Burgos;Valle de Valdelucio;7;26;11;7
Cáceres;Hoyos;18;13;45;9
Cádiz;Benaocaz;6;6;10;12
Teruel;Valdeltormo;17;8;14;2
Valencia/València;Náquera;91;202;94;60
Cáceres;Herreruela;31;3;10;0
Ciudad Real;Fernancaballero;93;71;22;17
Lleida;Juncosa;19;45;2;21
Valladolid;Megeces;20;29;9;14
Almería;Gérgal;73;87;19;3
Palencia;Villaumbrales;1;68;20;34
Cuenca;Casas de Benítez;89;37;52;3
Ourense;Gudiña (A);130;85;39;87
Zamora;Santibáñez de Vidriales;12;43;12;29
Barcelona;Sant Llorenç Savall;28;137;32;98
Toledo;Cobeja;119;53;74;64
Barcelona;Sant Pol de Mar;169;175;23;73
Tarragona;Valls;1751;739;696;177
Cuenca;Villarta;59;9;35;8
Madrid;Buitrago del Lozoya;101;102;9;49
Salamanca;Navales;35;30;8;11
Cantabria;Bareyo;67;127;63;21
Segovia;Ortigosa del Monte;6;17;7;9
Barcelona;Pontons;27;18;6;15
Cáceres;Fresnedoso de Ibor;12;34;15;8
Cáceres;Saucedilla;64;49;24;29
Toledo;Herreruela de Oropesa;31;0;3;11
Zamora;Mahide;50;45;5;8
Almería;Bédar;31;37;16;16
Cuenca;Villaescusa de Haro;55;24;3;3
Navarra;Guesálaz;49;16;26;15
Vizcaya;Meñaka;27;11;19;10
Huesca;Villanueva de Sigena;38;16;17;16
Valladolid;Rubí de Bracamonte;33;32;0;7
Cáceres;Alcollarín;17;37;10;8
Barcelona;Rellinars;23;3;0;13
Toledo;Montesclaros;22;16;18;3
Segovia;Garcillán;27;28;2;8
Zamora;Peleagonzalo;32;2;0;6
Albacete;Casas de Ves;25;63;38;4
Navarra;Betelu;18;31;1;4
Ávila;Villarejo del Valle;20;1;22;21
Málaga;Cútar;46;42;23;6
Huesca;Lupiñén-Ortilla;7;30;11;0
Zamora;Argujillo;15;5;11;5
Barcelona;Sant Mateu de Bages;27;10;1;14
Lleida;Peramola;14;27;16;17
Barcelona;Ullastrell;75;52;1;15
Zaragoza;Cosuenda;20;28;7;6
Castellón/Castelló;San Rafael del Río;20;39;24;14
Teruel;Bronchales;24;11;3;10
Zaragoza;Perdiguera;38;21;15;5
Granada;Aldeire;69;52;17;28
Salamanca;Vilvestre;2;29;28;31
Ciudad Real;Arenales de San Gregorio;3;41;31;31
Tarragona;Cabra del Camp;35;23;30;28
Burgos;Ibeas de Juarros;36;57;32;3
Salamanca;Monterrubio de Armuña;31;17;19;12
Sevilla;Garrobo (El);51;75;22;2
Asturias;Santa Eulalia de Oscos;40;33;26;29
Málaga;Canillas de Albaida;27;8;26;1
Zaragoza;Nuez de Ebro;59;56;21;16
Salamanca;Hinojosa de Duero;37;85;38;34
Valencia/València;Chulilla;1;54;14;30
Lleida;Sudanell;50;54;33;19
Vizcaya;Bedia;7;85;9;24
Cuenca;Vara de Rey;11;8;12;13
Badajoz;Peraleda del Zaucejo;36;19;24;11
Badajoz;Torre de Miguel Sesmero;126;45;24;19
Valencia/València;Tuéjar;99;55;43;7
Badajoz;Torremayor;99;80;39;24
Cáceres;Alcántara;131;58;18;26
Girona;Forallac;77;86;28;48
Jaén;Chiclana de Segura;10;69;17;33
Zaragoza;Alfamén;44;97;70;30
Santa Cruz de Tenerife;Valle Gran Rey;290;352;136;164
Girona;Mieres;10;5;8;10
León;Puebla de Lillo;68;1;12;33
Lleida;Aitona;184;210;95;110
Teruel;Gea de Albarracín;12;13;2;22
Albacete;Casas de Lázaro;24;21;16;4
Alicante/Alacant;Alfafara;34;6;0;3
Cáceres;Santa Cruz de la Sierra;12;23;15;2
Vizcaya;Arratzu;32;11;17;12
León;Boca de Huérgano;8;18;6;10
Navarra;Mañeru;13;4;19;9
Cáceres;Puerto de Santa Cruz;27;35;6;0
Cáceres;Villanueva de la Sierra;47;46;24;6
Zamora;Pereruela;4;29;15;27
Madrid;Quijorna;7;56;40;0
Tarragona;Maspujols;15;20;18;6
Guadalajara;Pioz;14;7;2;20
Girona;Sant Joan de Mollet;7;34;17;9
León;San Pedro Bercianos;7;27;0;11
Valencia/València;Miramar;110;27;11;39
Huesca;Capella;20;18;6;5
Huesca;Salas Altas;21;29;13;1
Rioja (La);Bañares;2;5;7;8
Burgos;Valle de Losa;71;27;12;29
Cáceres;Casas del Castañar;15;59;14;15
Girona;Osor;21;9;8;5
Lleida;Torrefeta i Florejacs;24;39;16;11
Burgos;Villalba de Duero;12;52;7;10
Huelva;Cañaveral de León;46;21;10;16
Badajoz;Alconchel;190;19;17;65
Zamora;Muga de Sayago;40;34;18;6
Badajoz;Puebla de Obando;26;105;20;68
Albacete;Bienservida;39;56;18;18
Navarra;Goizueta;53;81;39;39
Cuenca;Hinojosos (Los);19;108;44;50
Barcelona;Gurb;9;125;48;72
Huesca;Sallent de Gállego;61;62;1;20
Valencia/València;Montaverner;12;63;8;82
Toledo;Lominchar;84;95;50;43
Almería;Garrucha;250;485;65;33
Granada;Huétor de Santillán;109;43;41;80
Lleida;Seròs;133;49;85;50
Madrid;Boalo (El);205;236;3;58
Córdoba;Belmez;230;352;26;97
Huelva;Trigueros;109;620;24;149
Ciudad Real;Brazatortas;2;19;56;63
Rioja (La);Arnedillo;18;38;13;10
León;Prioro;15;33;25;12
Barcelona;Sant Esteve de Palautordera;92;97;15;46
Zamora;Moralina;5;22;5;12
Tarragona;Montmell (El);4;0;18;4
Valencia/València;Granja de la Costera (la);21;19;16;2
Sevilla;Madroño (El);25;10;14;15
Zamora;Almaraz de Duero;16;29;22;22
Castellón/Castelló;Tales;31;35;15;37
León;Valdelugueros;31;23;21;4
Huesca;Bielsa;18;17;3;13
Salamanca;Payo (El);22;35;17;10
Segovia;Remondo;15;9;8;9
Tarragona;Vilallonga del Camp;89;20;2;46
Toledo;Cedillo del Condado;69;36;24;69
Valladolid;Wamba;18;17;4;2
Lleida;Espluga Calba (L');16;3;17;18
Sevilla;Aguadulce;184;86;93;7
Tarragona;Bràfim;49;29;24;22
Badajoz;Ahillones;79;17;48;53
Granada;Montillana;39;88;22;48
Cuenca;Casas de los Pinos;48;49;25;16
Castellón/Castelló;Villahermosa del Río;30;2;16;21
Cuenca;Majadas (Las);29;13;7;2
León;Pobladura de Pelayo García;42;19;23;3
Toledo;Nava de Ricomalillo (La);61;71;19;34
Badajoz;Puebla de la Reina;62;50;29;13
León;Barrios de Luna (Los);23;18;1;8
Soria;San Pedro Manrique;15;45;10;14
Teruel;Samper de Calanda;20;102;25;9
Cuenca;Casas de Fernando Alonso;69;62;59;12
León;Santa María del Monte de Cea;39;35;17;16
Zamora;Villanueva de Azoague;19;25;10;7
Almería;Nacimiento;4;44;5;17
Cáceres;Gargantilla;32;18;7;6
Segovia;Sangarcía;1;12;16;2
Cuenca;Olivares de Júcar;0;49;27;2
Huesca;Osso de Cinca;9;59;38;2
Vizcaya;Berriatua;57;83;39;46
Barcelona;Bruc (El);6;91;51;24
Salamanca;Cabrerizos;8;31;36;69
Huesca;Robres;68;7;13;4
Cáceres;Deleitosa;20;65;30;22
Castellón/Castelló;Jérica;68;43;57;65
Valladolid;Nava del Rey;36;149;38;32
Huelva;San Bartolomé de la Torre;143;162;131;131
Vizcaya;Bakio;0;139;35;49
Córdoba;Fuente Palmera;745;555;450;106
Valencia/València;Tavernes de la Valldigna;1133;1386;515;443
Zamora;San Pedro de la Nave-Almendra;19;28;16;7
Burgos;Villahoz;37;26;16;12
Zamora;Asturianos;1;34;11;4
Burgos;Merindad de Sotoscueva;52;54;9;18
Salamanca;Mogarraz;18;13;15;11
Ciudad Real;Chillón;84;2;40;1
Álava;Arraia-Maeztu;7;64;3;20
Barcelona;Vilada;41;52;12;3
Cuenca;Cardenete;34;65;21;34
Zaragoza;Arándiga;36;34;2;9
Alicante/Alacant;Benimantell;29;12;3;20
Huesca;Aisa;25;19;11;18
Córdoba;Encinas Reales;187;59;57;85
León;Gordoncillo;10;51;30;0
Salamanca;Morasverdes;27;1;4;13
Lugo;Pol;59;13;36;108
Huesca;Castejón del Puente;3;11;20;10
Soria;Medinaceli;71;47;36;4
Castellón/Castelló;Vistabella del Maestrazgo;3;28;18;8
Girona;Palol de Revardit;37;27;11;15
Toledo;Almonacid de Toledo;39;8;23;8
Navarra;Tiebas-Muruarte de Reta;23;39;29;1
Zamora;Villardeciervos;46;23;13;23
Guadalajara;Almonacid de Zorita;30;91;1;4
Guipúzcoa;Lizartza;55;38;21;15
Cáceres;Talaveruela de la Vera;16;23;10;9
Burgos;Valle de Santibáñez;63;53;8;7
Valladolid;Siete Iglesias de Trabancos;61;11;16;12
Zaragoza;Sádaba;125;115;74;74
Ávila;Guisando;29;17;12;14
Cáceres;Belvís de Monroy;36;58;27;12
Cuenca;Campos del Paraíso;19;60;44;17
Ávila;Casillas;50;79;16;24
Guadalajara;Pastrana;41;39;34;46
Albacete;Alcaraz;150;145;41;62
Barcelona;Santa Maria d'Oló;69;86;21;44
Segovia;Ayllón;33;26;16;5
Badajoz;Zalamea de la Serena;76;217;179;68
Valencia/València;Benifairó de les Valls;121;61;9;69
Balears (Illes);Algaida;79;164;139;164
Lugo;Cervo;220;366;253;45
Sevilla;Cantillana;868;401;427;46
Santa Cruz de Tenerife;Puerto de la Cruz;1667;1944;510;797
Toledo;Chozas de Canales;82;86;25;4
Almería;Líjar;38;37;14;22
Vizcaya;Laukiz;24;21;31;10
León;Valderrey;15;2;29;2
Ávila;Muñogalindo;6;31;0;20
Ávila;Navalonguilla;9;3;0;10
Girona;Espolla;15;38;18;12
Huesca;Alberuela de Tubo;18;33;5;0
Vizcaya;Mallabia;115;65;36;20
Lleida;Avellanes i Santa Linya (Les);6;16;20;19
Huelva;Sanlúcar de Guadiana;3;39;5;11
Cuenca;Villares del Saz;65;47;26;0
Albacete;Valdeganga;156;134;38;28
Navarra;Igúzquiza;37;12;11;17
León;Berlanga del Bierzo;3;46;3;0
Valencia/València;Torrebaja;44;30;9;19
Badajoz;Orellana de la Sierra;38;17;12;11
Tarragona;Vilabella;47;13;9;24
Almería;Paterna del Río;9;9;13;19
Barcelona;Llacuna (La);4;23;5;25
Madrid;Anchuelo;59;2;9;15
Teruel;Puebla de Híjar (La);23;79;0;42
Castellón/Castelló;Càlig;18;17;31;31
Cuenca;Cañamares;22;27;23;15
Valladolid;Mota del Marqués;38;37;3;2
Cuenca;Casas de Haro;28;88;30;9
Salamanca;Machacón;37;0;26;3
Tarragona;Puigpelat;58;19;22;9
Barcelona;Vallromanes;58;101;30;58
Granada;Villamena;63;81;36;34
Zaragoza;Pastriz;49;37;23;21
Tarragona;Altafulla;188;31;4;47
Albacete;Minaya;27;123;3;42
Ávila;Lanzahíta;66;75;39;23
Granada;Torre-Cardela;72;115;54;38
Toledo;Quismondo;6;64;61;4
Valencia/València;Bonrepòs i Mirambell;72;56;24;33
Valencia/València;Camporrobles;135;25;27;43
Salamanca;Puerto de Béjar;30;8;4;25
Barcelona;Cabanyes (Les);13;15;6;24
Alicante/Alacant;Senija;3;46;8;18
Madrid;Lozoyuela-Navas-Sieteiglesias;67;24;31;13
Tarragona;Paüls;6;38;6;18
Tarragona;Pira;0;9;20;2
Lleida;Plans de Sió (Els);14;41;17;13
Toledo;Hinojosa de San Vicente;35;10;10;20
Málaga;Igualeja;34;86;8;18
Almería;Instinción;28;33;24;2
Salamanca;Castellanos de Moriscos;23;26;10;1
Coruña (A);Somozas (As);131;14;23;58
Teruel;Alacón;23;34;8;17
Zamora;Castrogonzalo;4;20;12;4
Ávila;Torre (La);44;4;4;10
Badajoz;Atalaya;16;37;18;16
Badajoz;Valverde de Mérida;43;5;11;45
Madrid;Zarzalejo;35;33;45;0
Rioja (La);Badarán;8;62;33;12
Salamanca;Cabrillas;39;9;22;1
Zamora;Villaescusa;36;32;7;5
Zamora;Villalcampo;37;28;15;30
Navarra;Barásoain;38;36;5;4
Valencia/València;Alfarrasí;81;117;1;17
Vizcaya;Ibarrangelu;47;10;18;13
Teruel;Torrijo del Campo;32;3;5;27
Valencia/València;Bugarra;33;13;0;26
Navarra;Allín;53;10;37;22
Teruel;Alfambra;13;55;3;26
Cuenca;Santa María de los Llanos;29;30;28;9
Tarragona;Vinyols i els Arcs;111;102;48;47
Girona;Flaçà;8;1;0;17
Zamora;Riofrío de Aliste;110;87;27;45
Toledo;Navalucillos (Los);249;99;94;110
Albacete;Alcalá del Júcar;3;11;25;10
Pontevedra;Campo Lameiro;214;114;43;89
Málaga;Ojén;101;162;43;28
Alicante/Alacant;Gata de Gorgos;153;493;145;78
Huesca;Ansó;41;14;3;0
Almería;Padules;25;9;6;2
Jaén;Lupión;68;12;38;55
Toledo;Domingo Pérez;39;25;3;20
Teruel;Puebla de Valverde (La);17;33;4;9
Guadalajara;Trijueque;16;42;5;9
León;Garrafe de Torío;16;20;61;14
Huesca;Velilla de Cinca;47;10;23;25
Toledo;Cuerva;42;45;55;36
Teruel;Villafranca del Campo;28;18;14;9
Zamora;Micereces de Tera;51;2;21;30
Cáceres;Pinofranqueado;109;33;53;42
Jaén;Jimena;139;72;22;27
Lleida;Ribera d'Ondara;44;40;14;13
Rioja (La);Torrecilla en Cameros;39;24;3;24
Guadalajara;Alcolea del Pinar;11;17;5;14
Barcelona;Castellnou de Bages;1;2;7;3
Cuenca;Villar del Humo;0;3;1;11
Madrid;Villanueva de Perales;4;31;22;1
Lleida;Vilagrassa;26;15;13;16
Zaragoza;Aniñón;2;27;9;38
Alicante/Alacant;Daya Nueva;78;83;57;37
Badajoz;Calzadilla de los Barros;51;84;22;34
Castellón/Castelló;Alfondeguilla;50;45;7;37
Salamanca;Navasfrías;17;34;32;19
Badajoz;Corte de Peleas;71;67;3;30
Valencia/València;Alfara del Patriarca;252;80;82;33
Granada;Colomera;1;116;38;30
Coruña (A);Cariño;66;355;228;37
Ourense;Ramirás;112;72;40;57
Navarra;Lodosa;121;290;104;48
Burgos;Pedrosa de Duero;38;39;13;12
Guadalajara;Illana;21;17;28;23
Segovia;Mozoncillo;76;36;10;27
Cuenca;Villaverde y Pasaconsol;6;37;17;15
Granada;Alpujarra de la Sierra;70;114;53;27
Huesca;Castejón de Sos;47;19;28;0
Valencia/València;Losa del Obispo;9;32;4;9
Tarragona;Riba (La);15;29;35;24
Salamanca;Maíllo (El);21;35;12;4
Valladolid;Esguevillas de Esgueva;36;33;3;6
Castellón/Castelló;Figueroles;27;17;27;23
Girona;Capmany;6;34;6;10
Teruel;Alloza;32;5;37;15
Zaragoza;Novallas;72;44;0;31
Girona;Lladó;35;3;26;6
León;Borrenes;6;48;14;26
Álava;Campezo/Kanpezu;57;50;2;41
Tarragona;Vilanova d'Escornalbou;18;31;16;5
Burgos;Covarrubias;16;15;2;18
Cáceres;Abertura;13;42;10;17
Vizcaya;Ajangiz;1;5;15;7
Guadalajara;Tórtola de Henares;9;41;19;8
Guipúzcoa;Irura;35;46;21;29
Soria;Cabrejas del Pinar;41;19;0;7
Valladolid;Villalba de los Alcores;37;42;18;26
Barcelona;Fogars de la Selva;6;44;13;23
Valladolid;Tordehumos;35;52;28;24
Teruel;Ojos Negros;31;12;11;3
Lleida;Vinaixa;39;36;2;12
Salamanca;Bañobárez;38;22;15;3
Álava;Ribera Baja/Erribera Beitia;1;44;23;19
Ciudad Real;Pozuelos de Calatrava (Los);24;36;14;19
Zamora;Santa Croya de Tera;29;26;14;7
Burgos;Quintanilla del Agua y Tordueles;50;4;8;14
Valladolid;Cogeces del Monte;91;2;33;25
Albacete;Villapalacios;16;14;27;13
Balears (Illes);Mancor de la Vall;53;29;6;7
Córdoba;Espiel;139;94;79;63
Toledo;Pueblanueva (La);50;41;80;80
Cáceres;Aliseda;92;226;95;60
Huesca;Vencillón;32;15;21;7
Navarra;Ergoiena;39;14;15;7
León;Palacios de la Valduerna;31;48;3;0
Jaén;Aldeaquemada;15;15;19;3
Tarragona;Marçà;20;60;26;24
Toledo;Mohedas de la Jara;18;32;10;10
Granada;Pórtugos;20;12;17;3
Sevilla;Castilleja del Campo;13;57;7;16
Toledo;Carmena;51;7;30;23
Teruel;Híjar;191;104;87;77
Huesca;Sotonera (La);73;4;21;14
Valencia/València;Alcublas;58;74;1;19
Tarragona;Godall;10;30;21;2
Castellón/Castelló;Costur;5;36;7;11
Guipúzcoa;Ezkio-Itsaso;4;12;29;0
Zaragoza;Sestrica;20;23;13;11
Tarragona;Garcia;16;38;8;20
Rioja (La);Ribafrecha;85;39;10;20
Ávila;Navalmoral;22;29;0;7
Guipúzcoa;Berastegi;73;16;3;5
Vizcaya;Muxika;42;45;12;27
León;Oencia;36;16;2;5
Segovia;Villaverde de Íscar;23;56;30;36
Asturias;Ponga;17;29;9;1
Salamanca;Cantalpino;88;59;35;22
Sevilla;Lantejuela (La);218;11;98;65
Zamora;Camarzana de Tera;42;93;0;7
Jaén;Santa Elena;56;86;20;31
Teruel;Mosqueruela;30;30;34;18
León;Cea;3;22;22;19
Asturias;Onís;37;17;7;8
Alicante/Alacant;Almoradí;598;1011;125;326
Valencia/València;Rafelguaraf;145;40;98;79
Almería;Fiñana;127;120;35;37
Huesca;Grado (El);7;47;11;15
Salamanca;Babilafuente;58;72;47;6
Segovia;Samboal;25;8;27;7
Barcelona;Fonollosa;58;46;21;29
Girona;Canet d'Adri;41;32;11;4
Girona;Llanars;5;1;5;13
Navarra;San Martín de Unx;42;9;22;8
Zamora;Santovenia;12;32;19;14
Cuenca;Barajas de Melo;66;40;20;12
Barcelona;Sant Cugat Sesgarrigues;75;22;17;19
Valencia/València;Beneixida;29;43;16;13
Zaragoza;Cabañas de Ebro;2;8;11;12
Cuenca;Peral (El);29;20;8;15
Córdoba;Valsequillo;0;22;13;15
Tarragona;Horta de Sant Joan;57;86;15;1
Zaragoza;Morés;40;35;5;5
Álava;Lanciego/Lantziego;69;55;35;20
Salamanca;Castellanos de Villiquera;8;3;1;17
Segovia;Sacramenia;0;47;5;3
Toledo;Parrillas;17;8;15;8
Albacete;Vianos;49;20;10;21
Salamanca;Villaseco de los Reyes;29;15;9;4
Lleida;Sentiu de Sió (La);40;23;8;19
Navarra;Murillo el Fruto;5;32;3;14
Salamanca;Doñinos de Salamanca;7;39;2;22
Valencia/València;Potríes;71;37;3;42
Tarragona;Perafort;60;43;5;5
Alicante/Alacant;Agres;24;19;30;25
Cuenca;Aliaguilla;9;42;37;30
Vizcaya;Gamiz-Fika;80;74;1;34
Cáceres;Villanueva de la Vera;174;55;99;21
Toledo;Casarrubios del Monte;47;115;129;37
León;Corullón;24;26;57;47
Madrid;Valdetorres de Jarama;61;14;20;29
Huelva;Paymogo;33;57;17;1
Guipúzcoa;Zegama;43;23;46;5
Salamanca;Carbajosa de la Sagrada;116;62;82;23
Granada;Molvízar;172;88;113;101
Alicante/Alacant;Hondón de las Nieves;93;33;42;45
Barcelona;Avià;137;141;36;14
Rioja (La);Navarrete;159;173;10;16
Toledo;Fuensalida;445;226;34;290
Lleida;Ponts;205;64;81;100
Ciudad Real;Villarta de San Juan;31;114;57;137
Girona;Sant Joan de les Abadesses;53;70;166;35
Asturias;Coaña;302;218;2;58
Rioja (La);Agoncillo;32;39;35;27
Albacete;Mahora;48;114;23;0
Salamanca;Serradilla del Arroyo;0;39;12;22
Lugo;Samos;205;145;53;32
Balears (Illes);Lloret de Vista Alegre;49;48;34;2
Lleida;Almatret;17;19;1;2
Salamanca;Santibáñez de Béjar;16;44;26;23
Pontevedra;Mondariz-Balneario;22;25;3;34
Zamora;Andavías;16;15;10;9
León;Zotes del Páramo;4;56;0;6
Lleida;Esterri d'Àneu;46;20;30;9
Zaragoza;Jarque;39;8;26;4
Jaén;Benatae;43;5;16;4
Tarragona;Sant Jaume dels Domenys;48;62;30;33
Salamanca;Fuentes de Oñoro;96;3;53;19
Badajoz;Valverde de Llerena;4;12;1;27
Cáceres;Villa del Campo;46;27;6;23
León;Igüeña;28;174;38;72
Tarragona;Prades;52;27;19;5
Zaragoza;Biota;53;90;19;14
Lleida;Oliana;75;86;75;75
Badajoz;Villarta de los Montes;38;60;15;8
Ourense;Rubiá;168;48;62;52
Lleida;Albatàrrec;63;59;48;44
Lleida;Fondarella;19;63;17;2
Cuenca;Casasimarro;250;252;42;137
Pontevedra;Oia;29;228;41;81
Salamanca;Linares de Riofrío;105;30;47;6
Cáceres;Garciaz;76;56;40;19
Guipúzcoa;Ormaiztegi;1;16;34;6
Barcelona;Torrelles de Foix;11;26;31;29
Lleida;Bellver de Cerdanya;9;6;36;40
Tarragona;Borges del Camp (Les);139;26;68;6
Tarragona;Aldea (L');37;172;155;57
Santa Cruz de Tenerife;San Andrés y Sauces;88;324;13;141
Badajoz;Arroyo de San Serván;129;243;14;22
Almería;Olula del Río;548;372;179;45
Vizcaya;Abadiño;70;35;13;235
Granada;Capileira;40;33;17;24
Vizcaya;Zierbena;88;82;15;43
Cáceres;Palomero;43;9;8;0
Valencia/València;Torres Torres;9;8;11;12
Almería;Fondón;36;27;7;0
Burgos;Cardeñadijo;54;8;0;11
Barcelona;Rajadell;36;17;2;8
Ávila;Navarredonda de Gredos;10;39;8;9
Granada;Pedro Martínez;84;26;46;25
Zamora;Ferreras de Arriba;2;38;14;23
Vizcaya;Elantxobe;0;28;18;17
Cáceres;Morcillo;35;17;12;17
Málaga;Totalán;30;36;20;10
Tarragona;Tivenys;4;91;39;35
Valladolid;Valbuena de Duero;28;41;0;1
Zaragoza;Letux;15;24;4;18
Ávila;Herradón de Pinares;2;36;26;25
Lleida;Granja d'Escarp (La);73;2;3;13
Valladolid;Castromonte;21;9;12;13
Barcelona;Castellgalí;56;42;44;30
Guadalajara;Uceda;0;24;4;1
Valladolid;Montemayor de Pililla;95;50;0;2
Badajoz;Táliga;13;10;20;7
Valladolid;Carpio;59;101;20;13
Teruel;Montalbán;27;1;0;69
Ávila;Tiemblo (El);233;267;86;165
Vizcaya;Mundaka;69;108;62;66
Cáceres;Alcuéscar;122;138;85;7
Burgos;Roa;17;90;45;52
Murcia;Moratalla;569;697;27;257
Granada;Loja;1283;1059;405;366
León;Villamandos;9;42;7;9
Salamanca;Ledrada;30;44;22;27
Toledo;Arcicóllar;9;23;15;7
Barcelona;Callús;97;12;43;27
Rioja (La);Anguiano;5;50;3;24
Álava;Laguardia;16;58;38;45
Málaga;Sedella;28;11;14;5
Burgos;Castrillo de la Vega;35;21;22;14
Cuenca;Villalba del Rey;50;6;30;27
León;Magaz de Cepeda;10;1;7;2
Castellón/Castelló;Useras/Useres (les);88;56;12;32
Vizcaya;Trucios-Turtzioz;5;48;1;21
Girona;Aiguaviva;39;1;24;2
Rioja (La);Uruñuela;62;66;23;16
Zaragoza;Grisén;8;18;21;16
Valladolid;Mucientes;18;51;24;29
León;Almanza;12;63;8;23
Lleida;Maials;62;1;38;31
Ávila;Mingorría;32;13;19;14
Rioja (La);Alesanco;34;26;17;0
León;Villanueva de las Manzanas;29;56;9;24
Barcelona;Pacs del Penedès;40;32;7;29
Salamanca;Galisancho;53;28;24;4
Albacete;Viveros;55;29;22;13
Lugo;Meira;59;23;28;64
Valencia/València;Gátova;19;1;6;10
Asturias;Morcín;99;243;52;149
Toledo;Aldeanueva de San Bartolomé;32;32;1;4
León;Benuza;14;69;5;32
Salamanca;Aldeadávila de la Ribera;47;142;55;40
Zaragoza;Lécera;26;27;1;27
Cantabria;Meruelo;82;75;25;5
Girona;Cruïlles, Monells i Sant Sadurní de l'Heura;92;108;9;11
Granada;Montefrío;380;10;69;308
Valencia/València;Rafelcofer;54;148;52;65
Badajoz;Medina de las Torres;75;128;35;35
Huesca;Aínsa-Sobrarbe;99;41;71;16
Cáceres;Losar de la Vera;282;146;40;91
Sevilla;Pilas;998;58;172;334
Ávila;Arévalo;24;102;76;261
Murcia;Puerto Lumbreras;903;15;508;251
Balears (Illes);Sant Joan;108;159;45;38
Albacete;Pozuelo;33;40;8;6
Ávila;Solosancho;40;5;15;8
Tarragona;Pratdip;5;48;10;9
Cáceres;Salorino;10;23;36;1
Almería;Benahadux;31;266;34;105
Valencia/València;Montichelvo;43;56;3;6
Segovia;Lastras de Cuéllar;55;9;30;22
Cáceres;Valdeobispo;63;66;28;17
Teruel;Mora de Rubielos;31;46;22;25
Lugo;Folgoso do Courel;125;68;32;20
Balears (Illes);Costitx;15;19;43;6
Navarra;Arbizu;5;53;12;24
Segovia;Zarzuela del Monte;23;11;27;4
Alicante/Alacant;Llíber;19;15;17;15
Burgos;Torresandino;55;50;13;10
Almería;Illar;27;24;14;5
Málaga;Genalguacil;6;29;10;5
Madrid;Belmonte de Tajo;102;44;7;50
Cáceres;Castañar de Ibor;1;132;37;58
Madrid;Serranillos del Valle;30;20;8;14
Barcelona;Dosrius;138;25;44;79
Cuenca;Buenache de Alarcón;7;59;1;21
Castellón/Castelló;Llosa (la);67;25;13;12
Castellón/Castelló;Salzadella (la);7;69;37;6
Navarra;Funes;109;2;100;3
Huesca;Tardienta;18;64;54;13
Málaga;Alcaucín;63;46;45;44
Guadalajara;Yunquera de Henares;70;191;90;19
Badajoz;Salvaleón;111;127;1;5
León;Camponaraya;307;217;52;18
Girona;Santa Coloma de Farners;74;502;85;319
Barcelona;Pallejà;397;630;292;49
Badajoz;Codosera (La);68;115;21;3
Albacete;Corral-Rubio;30;43;22;4
Almería;Alhama de Almería;151;93;53;103
Valladolid;Viana de Cega;69;105;61;31
Zaragoza;Ricla;97;5;74;91
Segovia;Zarzuela del Pinar;62;46;32;26
León;Castrocalbón;138;1;12;34
Toledo;Alcabón;62;3;22;31
Lleida;Portella (La);60;0;20;18
Valencia/València;Bicorp;8;33;7;25
